,Date,FCF23,FCX23,FCH23,FCJ23,FCK23,FCQ23,FCU23,FCV23,PnL,PNL,IS_ROLLING,Day
0,2022-11-17,,,,,,,,,0,0.0,,
1,2022-11-18,4.000000000000057,3.6249999999999716,,,,,,,7.625000000000028,3812.500000000014,,
2,2022-11-21,13.250000000000028,-5.0,,,,,,,8.250000000000028,4125.000000000015,,
3,2022-11-22,8.500000000000085,-2.0000000000000284,,,,,,,6.500000000000057,3250.000000000028,,
4,2022-11-23,-3.6249999999999716,4.249999999999972,,,,,,,0.625,312.5,,
5,2022-11-24,-3.6249999999999716,4.249999999999972,,,,,,,0.625,312.5,,
6,2022-11-25,-8.374999999999915,4.249999999999972,,,,,,,-4.124999999999943,-2062.499999999972,,
7,2022-11-28,-15.499999999999972,9.375,,,,,,,-6.124999999999972,-3062.499999999986,,
8,2022-11-29,-9.874999999999972,11.25,,,,,,,1.3750000000000284,687.5000000000142,,
9,2022-11-30,2.5,2.3749999999999716,,,,,,,4.874999999999972,2437.499999999986,,
10,2022-12-01,5.499999999999972,1.7499999999999716,,,,,,,7.249999999999943,3624.999999999972,,
11,2022-12-02,12.374999999999972,-3.5000000000000853,,,,,,,8.874999999999886,4437.499999999944,,
12,2022-12-05,19.000000000000057,-8.250000000000028,,,,,,,10.750000000000028,5375.000000000015,,
13,2022-12-06,9.125000000000085,2.9999999999999716,,,,,,,12.125000000000057,6062.500000000028,,
14,2022-12-07,4.625000000000057,4.749999999999943,,,,,,,9.375,4687.5,,
15,2022-12-08,17.5,-2.125000000000057,,,,,,,15.374999999999943,7687.499999999972,,
16,2022-12-09,19.750000000000085,-3.2500000000000284,,,,,,,16.500000000000057,8250.00000000003,,
17,2022-12-12,18.375000000000057,-3.2500000000000284,,,,,,,15.125000000000028,7562.500000000015,,
18,2022-12-13,21.25,-4.249999999999972,,,,,,,17.00000000000003,8500.000000000015,,
19,2022-12-14,18.125,-2.2500000000000853,,,,,,,15.874999999999915,7937.499999999957,,
20,2022-12-15,15.375000000000085,-1.3750000000000284,,,,,,,14.000000000000057,7000.000000000028,,
21,2022-12-16,19.000000000000057,-2.0000000000000284,,,,,,,17.00000000000003,8500.000000000015,,
22,2022-12-19,10.625,-4.125000000000085,,,,,,,6.499999999999915,3249.9999999999573,,
23,2022-12-20,18.25000000000003,-8.250000000000028,,,,,,,10.0,5000.0,,
24,2022-12-21,19.24999999999997,-10.250000000000057,,,,,,,8.999999999999915,4499.999999999957,,
25,2022-12-22,20.0,-11.25,,,,,,,8.75,4375.0,,
26,2022-12-23,20.12500000000003,-9.750000000000085,,,,,,,10.374999999999943,5187.499999999972,,
27,2022-12-26,20.12500000000003,-9.750000000000085,,,,,,,10.374999999999943,5187.499999999972,,
28,2022-12-27,15.625,-8.250000000000028,,,,,,,7.374999999999972,3687.499999999986,,
29,2022-12-28,17.5,-12.250000000000085,,,,,,,5.249999999999915,2624.9999999999573,,
30,2022-12-29,19.125000000000085,-14.375,,,,,,,4.750000000000085,2375.0000000000427,,
31,2022-12-30,18.62499999999997,-14.500000000000028,,,,,,,4.124999999999943,2062.499999999972,,
32,2023-01-02,18.62499999999997,-14.500000000000028,,,,,,,4.124999999999943,2062.499999999972,,
33,2023-01-03,13.624999999999972,-14.125000000000085,,,,,,,-0.5000000000001137,-250.00000000005684,,
34,2023-01-04,26.25,-20.250000000000057,,,,,,,5.999999999999943,2999.999999999972,,
35,2023-01-05,19.125000000000085,-17.00000000000003,,,,,,,2.125000000000057,1062.5000000000284,,
36,2023-01-06,13.624999999999972,-18.125,,,,,,,-4.500000000000028,-2250.000000000014,,
37,2023-01-09,18.25000000000003,-20.49999999999997,,,,,,,-2.249999999999943,-1124.9999999999716,True,1.0
38,2023-01-09,18.25000000000003,-20.49999999999997,,,,,,,-2.249999999999943,-1124.9999999999716,True,1.0
39,2023-01-10,20.950000000000074,-20.400000000000063,0.19999999999998863,,,,,,0.75,375.0,True,2.0
40,2023-01-10,20.950000000000074,-20.400000000000063,0.19999999999998863,,,,,,0.75,375.0,True,2.0
41,2023-01-11,17.42500000000004,-19.12500000000003,-1.6999999999999886,,,,,,-3.3999999999999773,-1699.9999999999886,True,3.0
42,2023-01-11,17.42500000000004,-19.12500000000003,-1.6999999999999886,,,,,,-3.3999999999999773,-1699.9999999999886,True,3.0
43,2023-01-12,15.42500000000004,-19.525000000000006,-5.525000000000006,,,,,,-9.624999999999972,-4812.499999999985,True,4.0
44,2023-01-12,15.42500000000004,-19.525000000000006,-5.525000000000006,,,,,,-9.624999999999972,-4812.499999999985,True,4.0
45,2023-01-13,14.55000000000004,-19.50000000000003,-11.125000000000028,,,,,,-16.075000000000017,-8037.500000000008,True,5.0
46,2023-01-13,14.55000000000004,-19.50000000000003,-11.125000000000028,,,,,,-16.075000000000017,-8037.500000000008,True,5.0
47,2023-01-16,,-19.50000000000003,-11.125000000000028,,,,,,-30.625000000000057,-15312.50000000003,,
48,2023-01-17,,-15.999999999999943,-18.99999999999997,,,,,,-34.999999999999915,-17499.999999999956,,
49,2023-01-18,,-21.624999999999943,-16.875000000000057,,,,,,-38.5,-19250.0,,
50,2023-01-19,,-23.374999999999915,-25.000000000000057,,,,,,-48.37499999999997,-24187.499999999985,,
51,2023-01-20,,-30.49999999999997,-20.625000000000057,,,,,,-51.12500000000003,-25562.500000000015,,
52,2023-01-23,,-35.874999999999915,-9.125,,,,,,-44.999999999999915,-22499.999999999956,,
53,2023-01-24,,-35.625,-7.500000000000057,,,,,,-43.12500000000006,-21562.50000000003,,
54,2023-01-25,,-35.37499999999994,-6.750000000000028,,,,,,-42.12499999999997,-21062.499999999985,,
55,2023-01-26,,-29.375,-11.250000000000057,,,,,,-40.62500000000006,-20312.50000000003,,
56,2023-01-27,,-28.62499999999997,-8.125000000000057,,,,,,-36.75000000000003,-18375.000000000015,,
57,2023-01-30,,-33.25000000000003,-5.874999999999972,,,,,,-39.125,-19562.5,,
58,2023-01-31,,-39.24999999999997,5.25,,,,,,-33.99999999999997,-16999.999999999985,,
59,2023-02-01,,-32.00000000000003,-9.250000000000028,,,,,,-41.25000000000006,-20625.00000000003,,
60,2023-02-02,,-42.24999999999994,4.125000000000028,,,,,,-38.124999999999915,-19062.499999999956,,
61,2023-02-03,,-44.12499999999994,4.999999999999943,,,,,,-39.125,-19562.5,,
62,2023-02-06,,-51.12499999999997,12.999999999999915,,,,,,-38.12500000000006,-19062.50000000003,,
63,2023-02-07,,-48.25000000000003,10.499999999999915,,,,,,-37.750000000000114,-18875.00000000006,,
64,2023-02-08,,-44.50000000000003,6.749999999999915,,,,,,-37.750000000000114,-18875.00000000006,,
65,2023-02-09,,-46.62499999999994,8.624999999999915,,,,,,-38.00000000000003,-19000.000000000015,,
66,2023-02-10,,-44.12499999999994,6.5,,,,,,-37.62499999999994,-18812.49999999997,,
67,2023-02-13,,-47.124999999999915,10.499999999999915,,,,,,-36.625,-18312.5,,
68,2023-02-14,,-46.12499999999997,7.75,,,,,,-38.37499999999997,-19187.499999999985,,
69,2023-02-15,,-49.12499999999994,11.124999999999915,,,,,,-38.00000000000003,-19000.000000000015,,
70,2023-02-16,,-45.37499999999994,5.624999999999943,,,,,,-39.75,-19875.0,,
71,2023-02-17,,-45.49999999999997,7.125,,,,,,-38.37499999999997,-19187.499999999985,,
72,2023-02-20,,-45.49999999999997,7.125,,,,,,-38.37499999999997,-19187.499999999985,,
73,2023-02-21,,-49.74999999999994,8.874999999999972,,,,,,-40.87499999999997,-20437.499999999985,,
74,2023-02-22,,-52.37499999999997,14.374999999999943,,,,,,-38.00000000000003,-19000.000000000015,,
75,2023-02-23,,-58.999999999999915,20.624999999999943,,,,,,-38.37499999999997,-19187.499999999985,,
76,2023-02-24,,-59.12499999999994,19.874999999999915,,,,,,-39.25000000000003,-19625.000000000015,,
77,2023-02-27,,-63.49999999999994,20.37500000000003,,,,,,-43.124999999999915,-21562.499999999956,,
78,2023-02-28,,-67.00000000000003,23.50000000000003,,,,,,-43.5,-21750.0,,
79,2023-03-01,,-65.75000000000003,16.00000000000003,,,,,,-49.75,-24875.0,,
80,2023-03-02,,-66.62499999999994,17.374999999999915,,,,,,-49.25000000000003,-24625.000000000015,,
81,2023-03-03,,-74.375,24.49999999999997,,,,,,-49.87500000000003,-24937.500000000015,,
82,2023-03-06,,-83.62499999999997,34.874999999999915,,,,,,-48.75000000000006,-24375.00000000003,,
83,2023-03-07,,-87.87499999999994,35.12499999999997,,,,,,-52.74999999999997,-26374.999999999985,,
84,2023-03-08,,-97.87499999999994,43.24999999999997,,,,,,-54.62499999999997,-27312.499999999985,True,1.0
85,2023-03-08,,-97.87499999999994,43.24999999999997,,,,,,-54.62499999999997,-27312.499999999985,True,1.0
86,2023-03-09,,-94.27499999999992,40.549999999999926,-0.924999999999983,,,,,-54.64999999999998,-27324.99999999999,True,2.0
87,2023-03-09,,-94.27499999999992,40.549999999999926,-0.924999999999983,,,,,-54.64999999999998,-27324.99999999999,True,2.0
88,2023-03-10,,-89.02499999999992,35.74999999999994,-3.924999999999983,,,,,-57.19999999999996,-28599.99999999998,True,3.0
89,2023-03-10,,-89.02499999999992,35.74999999999994,-3.924999999999983,,,,,-57.19999999999996,-28599.99999999998,True,3.0
90,2023-03-13,,-88.22499999999997,34.44999999999993,-5.650000000000034,,,,,-59.42500000000007,-29712.500000000033,True,4.0
91,2023-03-13,,-88.22499999999997,34.44999999999993,-5.650000000000034,,,,,-59.42500000000007,-29712.500000000033,True,4.0
92,2023-03-14,,-87.89999999999995,33.549999999999955,-10.949999999999989,,,,,-65.29999999999998,-32649.999999999993,True,5.0
93,2023-03-14,,-87.89999999999995,33.549999999999955,-10.949999999999989,,,,,-65.29999999999998,-32649.999999999993,True,5.0
94,2023-03-15,,-87.89999999999995,,-23.44999999999999,,,,,-111.34999999999994,-55674.99999999997,,
95,2023-03-16,,-96.27499999999986,,-13.94999999999996,,,,,-110.22499999999982,-55112.49999999991,,
96,2023-03-17,,-97.89999999999995,,-16.44999999999996,,,,,-114.34999999999991,-57174.999999999956,,
97,2023-03-20,,-98.52499999999995,,-16.57499999999999,,,,,-115.09999999999994,-57549.99999999997,,
98,2023-03-21,,-97.89999999999995,,-16.200000000000045,,,,,-114.1,-57050.0,,
99,2023-03-22,,-97.02499999999989,,-17.82499999999999,,,,,-114.84999999999988,-57424.99999999994,,
100,2023-03-23,,-95.27499999999992,,-14.699999999999989,,,,,-109.97499999999991,-54987.499999999956,,
101,2023-03-24,,-91.02499999999995,,-15.699999999999932,,,,,-106.72499999999988,-53362.49999999994,,
102,2023-03-27,,-103.14999999999986,,-1.5749999999999886,,,,,-104.72499999999985,-52362.49999999993,,
103,2023-03-28,,-102.52499999999986,,-3.575000000000017,,,,,-106.09999999999988,-53049.99999999994,,
104,2023-03-29,,-109.14999999999995,,1.2999999999999545,,,,,-107.85,-53925.0,,
105,2023-03-30,,-117.14999999999992,,9.80000000000004,,,,,-107.34999999999988,-53674.99999999994,,
106,2023-03-31,,-121.14999999999984,,14.424999999999955,,,,,-106.72499999999988,-53362.49999999994,,
107,2023-04-03,,-120.14999999999989,,5.0499999999999545,,,,,-115.09999999999994,-57549.99999999997,,
108,2023-04-04,,-119.27499999999984,,0.049999999999954525,,,,,-119.22499999999988,-59612.49999999994,,
109,2023-04-05,,-116.39999999999989,,-0.5750000000000455,,,,,-116.97499999999994,-58487.49999999997,,
110,2023-04-06,,-130.52499999999984,,13.425000000000011,,,,,-117.09999999999982,-58549.99999999991,,
111,2023-04-07,,-130.52499999999984,,13.425000000000011,,,,,-117.09999999999982,-58549.99999999991,,
112,2023-04-10,,-134.89999999999984,,14.925000000000068,,,,,-119.97499999999977,-59987.49999999988,True,1.0
113,2023-04-10,,-134.89999999999984,,14.925000000000068,,,,,-119.97499999999977,-59987.49999999988,True,1.0
114,2023-04-11,,-142.89999999999984,,19.625,2.1999999999999886,,,,-121.07499999999985,-60537.49999999992,True,2.0
115,2023-04-11,,-142.89999999999984,,19.625,2.1999999999999886,,,,-121.07499999999985,-60537.49999999992,True,2.0
116,2023-04-12,,-147.6249999999999,,20.0,3.6999999999999886,,,,-123.9249999999999,-61962.49999999995,True,3.0
117,2023-04-12,,-147.6249999999999,,20.0,3.6999999999999886,,,,-123.9249999999999,-61962.49999999995,True,3.0
118,2023-04-13,,-147.07499999999987,,20.900000000000034,1.3750000000000568,,,,-124.79999999999978,-62399.99999999989,True,4.0
119,2023-04-13,,-147.07499999999987,,20.900000000000034,1.3750000000000568,,,,-124.79999999999978,-62399.99999999989,True,4.0
120,2023-04-14,,-146.2499999999999,,21.62500000000003,1.775000000000034,,,,-122.84999999999982,-61424.99999999991,True,5.0
121,2023-04-14,,-146.2499999999999,,21.62500000000003,1.775000000000034,,,,-122.84999999999982,-61424.99999999991,True,5.0
122,2023-04-17,,-146.2499999999999,,,16.025000000000006,,,,-130.22499999999988,-65112.49999999994,,
123,2023-04-18,,-149.74999999999997,,,19.775000000000006,,,,-129.97499999999997,-64987.499999999985,,
124,2023-04-19,,-148.7499999999999,,,14.649999999999977,,,,-134.0999999999999,-67049.99999999996,,
125,2023-04-20,,-157.74999999999994,,,24.024999999999977,,,,-133.72499999999997,-66862.49999999999,,
126,2023-04-21,,-159.49999999999991,,,24.275000000000034,,,,-135.22499999999988,-67612.49999999994,,
127,2023-04-24,,-156.8749999999999,,,16.025000000000006,,,,-140.84999999999988,-70424.99999999994,,
128,2023-04-25,,-151.2499999999999,,,9.400000000000063,,,,-141.84999999999982,-70924.99999999991,,
129,2023-04-26,,-161.99999999999991,,,13.650000000000034,,,,-148.34999999999988,-74174.99999999994,,
130,2023-04-27,,-167.4999999999999,,,19.900000000000034,,,,-147.59999999999985,-73799.99999999993,,
131,2023-04-28,,-165.6249999999999,,,17.149999999999977,,,,-148.4749999999999,-74237.49999999996,,
132,2023-05-01,,-159.9999999999999,,,10.774999999999949,,,,-149.22499999999994,-74612.49999999997,,
133,2023-05-02,,-140.87499999999994,,,-7.975000000000051,,,,-148.85,-74425.0,,
134,2023-05-03,,-130.12499999999991,,,-20.599999999999937,,,,-150.72499999999985,-75362.49999999993,,
135,2023-05-04,,-131.37499999999991,,,-19.474999999999966,,,,-150.84999999999988,-75424.99999999994,,
136,2023-05-05,,-128.0,,,-25.099999999999966,,,,-153.09999999999997,-76549.99999999999,,
137,2023-05-08,,-135.24999999999994,,,-20.599999999999937,,,,-155.84999999999988,-77924.99999999994,True,1.0
138,2023-05-08,,-135.24999999999994,,,-20.599999999999937,,,,-155.84999999999988,-77924.99999999994,True,1.0
139,2023-05-09,,-146.95,,,-10.599999999999937,3.0250000000000057,,,-154.52499999999992,-77262.49999999996,True,2.0
140,2023-05-09,,-146.95,,,-10.599999999999937,3.0250000000000057,,,-154.52499999999992,-77262.49999999996,True,2.0
141,2023-05-10,,-143.87499999999997,,,-12.249999999999972,1.075000000000017,,,-155.04999999999993,-77524.99999999996,True,3.0
142,2023-05-10,,-143.87499999999997,,,-12.249999999999972,1.075000000000017,,,-155.04999999999993,-77524.99999999996,True,3.0
143,2023-05-11,,-145.52499999999995,,,-14.749999999999972,3.849999999999966,,,-156.42499999999995,-78212.49999999997,True,4.0
144,2023-05-11,,-145.52499999999995,,,-14.749999999999972,3.849999999999966,,,-156.42499999999995,-78212.49999999997,True,4.0
145,2023-05-12,,-147.64999999999995,,,-13.399999999999977,15.449999999999989,,,-145.59999999999994,-72799.99999999997,True,5.0
146,2023-05-12,,-147.64999999999995,,,-13.399999999999977,15.449999999999989,,,-145.59999999999994,-72799.99999999997,True,5.0
147,2023-05-15,,-147.64999999999995,,,,25.825000000000074,,,-121.82499999999987,-60912.499999999935,,
148,2023-05-16,,-149.39999999999992,,,,27.94999999999999,,,-121.44999999999993,-60724.99999999996,,
149,2023-05-17,,-144.39999999999992,,,,26.325000000000045,,,-118.07499999999987,-59037.499999999935,,
150,2023-05-18,,-160.27499999999998,,,,43.07500000000002,,,-117.19999999999996,-58599.99999999998,,
151,2023-05-19,,-163.77499999999992,,,,46.07499999999999,,,-117.69999999999993,-58849.99999999996,,
152,2023-05-22,,-165.77499999999995,,,,45.075000000000045,,,-120.6999999999999,-60349.99999999995,,
153,2023-05-23,,-161.89999999999992,,,,37.94999999999999,,,-123.94999999999993,-61974.99999999996,,
154,2023-05-24,,-167.14999999999998,,,,43.200000000000045,,,-123.94999999999993,-61974.99999999996,,
155,2023-05-25,,-168.27499999999995,,,,44.07499999999996,,,-124.19999999999999,-62099.99999999999,,
156,2023-05-26,,-162.64999999999995,,,,40.200000000000074,,,-122.44999999999987,-61224.999999999935,,
157,2023-05-29,,-162.64999999999995,,,,40.200000000000074,,,-122.44999999999987,-61224.999999999935,,
158,2023-05-30,,-179.52499999999995,,,,59.450000000000045,,,-120.0749999999999,-60037.49999999995,,
159,2023-05-31,,-187.77499999999998,,,,66.45000000000007,,,-121.3249999999999,-60662.49999999995,,
160,2023-06-01,,-204.2749999999999,,,,78.82500000000005,,,-125.44999999999985,-62724.99999999992,,
161,2023-06-02,,-205.89999999999998,,,,80.07500000000005,,,-125.82499999999993,-62912.49999999996,,
162,2023-06-05,,-209.39999999999992,,,,83.57499999999999,,,-125.82499999999993,-62912.49999999996,,
163,2023-06-06,,-216.64999999999986,,,,86.82500000000002,,,-129.82499999999985,-64912.49999999992,,
164,2023-06-07,,-195.89999999999998,,,,66.07499999999999,,,-129.825,-64912.49999999999,,
165,2023-06-08,,-189.77499999999986,,,,63.825000000000045,,,-125.94999999999982,-62974.99999999991,,
166,2023-06-09,,-189.77499999999986,,,,65.57500000000002,,,-124.19999999999985,-62099.99999999992,,
167,2023-06-12,,-193.39999999999998,,,,65.82500000000007,,,-127.5749999999999,-63787.49999999995,,
168,2023-06-13,,-198.89999999999995,,,,72.82499999999996,,,-126.07499999999999,-63037.49999999999,,
169,2023-06-14,,-178.6499999999999,,,,50.075000000000045,,,-128.57499999999985,-64287.49999999992,,
170,2023-06-15,,-171.27499999999992,,,,41.20000000000002,,,-130.0749999999999,-65037.49999999995,,
171,2023-06-16,,-173.39999999999998,,,,45.200000000000074,,,-128.1999999999999,-64099.99999999995,,
172,2023-06-19,,-173.39999999999998,,,,45.200000000000074,,,-128.1999999999999,-64099.99999999995,,
173,2023-06-20,,-160.89999999999998,,,,31.325000000000045,,,-129.57499999999993,-64787.49999999996,,
174,2023-06-21,,-142.27499999999986,,,,9.199999999999989,,,-133.07499999999987,-66537.49999999994,,
175,2023-06-22,,-159.14999999999986,,,,23.950000000000074,,,-135.1999999999998,-67599.9999999999,,
176,2023-06-23,,-172.77499999999998,,,,40.32499999999996,,,-132.45000000000002,-66225.00000000001,,
177,2023-06-26,,-174.64999999999998,,,,38.950000000000074,,,-135.6999999999999,-67849.99999999996,,
178,2023-06-27,,-194.52499999999995,,,,63.07500000000002,,,-131.44999999999993,-65724.99999999997,,
179,2023-06-28,,-201.7749999999999,,,,71.82500000000002,,,-129.94999999999987,-64974.999999999935,,
180,2023-06-29,,-208.6499999999999,,,,82.45000000000002,,,-126.19999999999987,-63099.999999999935,,
181,2023-06-30,,-230.14999999999995,,,,108.44999999999996,,,-121.69999999999999,-60849.99999999999,,
182,2023-07-03,,-233.0249999999999,,,,110.07500000000005,,,-122.94999999999985,-61474.99999999992,,
183,2023-07-04,,-233.0249999999999,,,,110.07500000000005,,,-122.94999999999985,-61474.99999999992,,
184,2023-07-05,,-218.6499999999999,,,,94.07499999999996,,,-124.57499999999993,-62287.49999999996,,
185,2023-07-06,,-205.89999999999998,,,,81.95000000000005,,,-123.94999999999993,-61974.99999999996,,
186,2023-07-07,,-219.8999999999999,,,,97.70000000000007,,,-122.19999999999982,-61099.99999999991,,
187,2023-07-10,,-224.39999999999992,,,,101.82500000000002,,,-122.5749999999999,-61287.49999999995,,
188,2023-07-11,,-229.02499999999998,,,,106.32500000000005,,,-122.69999999999993,-61349.99999999996,,
189,2023-07-12,,-221.89999999999992,,,,103.44999999999996,,,-118.44999999999996,-59224.99999999998,,
190,2023-07-13,,-209.02499999999998,,,,95.57500000000002,,,-113.44999999999996,-56724.99999999998,,
191,2023-07-14,,-218.89999999999995,,,,103.82500000000005,,,-115.0749999999999,-57537.49999999995,,
192,2023-07-17,,-227.52499999999992,,,,116.82500000000002,,,-110.6999999999999,-55349.99999999995,,
193,2023-07-18,,-222.77499999999998,,,,110.57500000000002,,,-112.19999999999996,-56099.99999999998,,
194,2023-07-19,,-219.77499999999986,,,,104.57500000000007,,,-115.19999999999979,-57599.9999999999,,
195,2023-07-20,,-216.7749999999999,,,,96.07499999999999,,,-120.6999999999999,-60349.99999999995,,
196,2023-07-21,,-223.14999999999992,,,,100.20000000000007,,,-122.94999999999985,-61474.99999999992,,
197,2023-07-24,,-214.14999999999986,,,,86.82500000000002,,,-127.32499999999985,-63662.49999999992,,
198,2023-07-25,,-214.02499999999998,,,,86.69999999999999,,,-127.32499999999999,-63662.49999999999,,
199,2023-07-26,,-218.0249999999999,,,,91.57499999999996,,,-126.44999999999993,-63224.99999999996,,
200,2023-07-27,,-222.27499999999986,,,,93.82500000000005,,,-128.44999999999982,-64224.99999999991,,
201,2023-07-28,,-226.27499999999992,,,,98.57499999999999,,,-127.69999999999993,-63849.99999999996,,
202,2023-07-31,,-224.2749999999999,,,,98.57499999999999,,,-125.6999999999999,-62849.99999999995,,
203,2023-08-01,,-235.77499999999995,,,,112.94999999999999,,,-122.82499999999996,-61412.49999999998,,
204,2023-08-02,,-229.77499999999986,,,,104.69999999999996,,,-125.0749999999999,-62537.49999999995,,
205,2023-08-03,,-237.52499999999992,,,,110.32499999999996,,,-127.19999999999996,-63599.99999999998,,
206,2023-08-04,,-247.40000000000003,,,,118.20000000000005,,,-129.2,-64599.99999999999,,
207,2023-08-07,,-234.2749999999999,,,,105.44999999999999,,,-128.8249999999999,-64412.49999999995,,
208,2023-08-08,,-226.7749999999999,,,,100.57500000000002,,,-126.19999999999987,-63099.999999999935,True,1.0
209,2023-08-08,,-226.7749999999999,,,,100.57500000000002,,,-126.19999999999987,-63099.999999999935,True,1.0
210,2023-08-09,,-229.17499999999987,,,,105.17500000000004,1.1999999999999886,,-122.79999999999984,-61399.99999999992,True,2.0
211,2023-08-09,,-229.17499999999987,,,,105.17500000000004,1.1999999999999886,,-122.79999999999984,-61399.99999999992,True,2.0
212,2023-08-10,,-232.84999999999994,,,,107.72500000000002,3.099999999999966,,-122.02499999999995,-61012.49999999997,True,3.0
213,2023-08-10,,-232.84999999999994,,,,107.72500000000002,3.099999999999966,,-122.02499999999995,-61012.49999999997,True,3.0
214,2023-08-11,,-231.79999999999993,,,,107.22500000000002,2.724999999999966,,-121.84999999999994,-60924.99999999997,True,4.0
215,2023-08-11,,-231.79999999999993,,,,107.22500000000002,2.724999999999966,,-121.84999999999994,-60924.99999999997,True,4.0
216,2023-08-14,,-230.82499999999993,,,,105.70000000000002,-2.5749999999999886,,-127.6999999999999,-63849.99999999995,True,5.0
217,2023-08-14,,-230.82499999999993,,,,105.70000000000002,-2.5749999999999886,,-127.6999999999999,-63849.99999999995,True,5.0
218,2023-08-15,,-230.82499999999993,,,,,-4.32499999999996,,-235.1499999999999,-117574.99999999994,,
219,2023-08-16,,-229.32500000000002,,,,,-8.199999999999989,,-237.525,-118762.5,,
220,2023-08-17,,-221.3249999999999,,,,,-17.57499999999999,,-238.8999999999999,-119449.99999999994,,
221,2023-08-18,,-227.45000000000002,,,,,-10.57499999999996,,-238.02499999999998,-119012.49999999999,,
222,2023-08-21,,-237.95,,,,,-1.5750000000000455,,-239.52500000000003,-119762.50000000001,,
223,2023-08-22,,-231.7,,,,,-8.199999999999989,,-239.89999999999998,-119949.99999999999,,
224,2023-08-23,,-230.32499999999996,,,,,-10.325000000000045,,-240.65,-120325.0,,
225,2023-08-24,,-242.07499999999993,,,,,0.5500000000000114,,-241.52499999999992,-120762.49999999996,,
226,2023-08-25,,-247.325,,,,,2.7999999999999545,,-244.52500000000003,-122262.50000000001,,
227,2023-08-28,,-260.57500000000005,,,,,18.17500000000004,,-242.4,-121200.0,,
228,2023-08-29,,-260.95,,,,,16.92500000000004,,-244.02499999999995,-122012.49999999997,,
229,2023-08-30,,-253.9500000000001,,,,,9.925000000000011,,-244.0250000000001,-122012.50000000004,,
230,2023-08-31,,-258.5749999999999,,,,,13.17500000000004,,-245.39999999999984,-122699.99999999991,,
231,2023-09-01,,-252.2,,,,,6.049999999999983,,-246.15,-123075.0,,
232,2023-09-04,,-252.2,,,,,6.049999999999983,,-246.15,-123075.0,,
233,2023-09-05,,-251.32499999999993,,,,,3.6750000000000114,,-247.64999999999992,-123824.99999999996,,
234,2023-09-06,,-261.32499999999993,,,,,12.55000000000004,,-248.7749999999999,-124387.49999999994,,
235,2023-09-07,,-271.6999999999999,,,,,24.674999999999955,,-247.02499999999992,-123512.49999999996,,
236,2023-09-08,,-273.45,,,,,23.549999999999983,,-249.9,-124950.0,True,1.0
237,2023-09-08,,-273.45,,,,,23.549999999999983,,-249.9,-124950.0,True,1.0
238,2023-09-11,,-281.95,,,,,27.050000000000097,2.3000000000000114,-252.59999999999988,-126299.99999999994,True,2.0
239,2023-09-11,,-281.95,,,,,27.050000000000097,2.3000000000000114,-252.59999999999988,-126299.99999999994,True,2.0
240,2023-09-12,,-282.3999999999999,,,,,24.349999999999994,1.900000000000034,-256.1499999999999,-128074.99999999996,True,3.0
241,2023-09-12,,-282.3999999999999,,,,,24.349999999999994,1.900000000000034,-256.1499999999999,-128074.99999999996,True,3.0
242,2023-09-13,,-279.74999999999994,,,,,20.700000000000017,-4.699999999999932,-263.7499999999999,-131874.99999999994,True,4.0
243,2023-09-13,,-279.74999999999994,,,,,20.700000000000017,-4.699999999999932,-263.7499999999999,-131874.99999999994,True,4.0
244,2023-09-14,,-283.025,,,,,22.37500000000003,6.600000000000023,-254.04999999999995,-127024.99999999997,True,5.0
245,2023-09-14,,-283.025,,,,,22.37500000000003,6.600000000000023,-254.04999999999995,-127024.99999999997,True,5.0
246,2023-09-15,,-283.025,,,,,,19.600000000000136,-263.42499999999984,-131712.4999999999,,
247,2023-09-18,,-269.52500000000003,,,,,,1.974999999999966,-267.55000000000007,-133775.00000000003,,
248,2023-09-19,,-267.52499999999986,,,,,,-6.024999999999864,-273.5499999999997,-136774.99999999985,,
249,2023-09-20,,-270.2749999999999,,,,,,0.0999999999999659,-270.17499999999995,-135087.49999999997,,
250,2023-09-21,,-255.89999999999992,,,,,,-13.900000000000091,-269.8,-134900.0,,
251,2023-09-22,,-260.02499999999986,,,,,,-7.025000000000091,-267.04999999999995,-133524.99999999997,,
252,2023-09-25,,-255.89999999999992,,,,,,-8.650000000000034,-264.54999999999995,-132274.99999999997,,
253,2023-09-26,,-226.77499999999998,,,,,,-33.39999999999998,-260.17499999999995,-130087.49999999997,,
254,2023-09-27,,-216.40000000000003,,,,,,-41.52499999999998,-257.925,-128962.5,,
255,2023-09-28,,-230.77500000000003,,,,,,-29.150000000000006,-259.92500000000007,-129962.50000000003,,
256,2023-09-29,,-216.9,,,,,,-40.400000000000006,-257.3,-128650.0,,
257,2023-10-02,,-220.89999999999992,,,,,,-36.150000000000034,-257.04999999999995,-128524.99999999997,,
258,2023-10-03,,-194.14999999999995,,,,,,-59.775000000000006,-253.92499999999995,-126962.49999999997,,
259,2023-10-04,,-194.52500000000003,,,,,,-63.89999999999995,-258.42499999999995,-129212.49999999997,,
260,2023-10-05,,-193.90000000000003,,,,,,-65.27499999999998,-259.175,-129587.5,,
261,2023-10-06,,-196.77499999999998,,,,,,-60.89999999999998,-257.67499999999995,-128837.49999999997,,
262,2023-10-09,,-190.65,,,,,,-68.27499999999995,-258.92499999999995,-129462.49999999997,,
